frame,right_elbow_angle,left_elbow_angle,right_shoulder_angle,left_shoulder_angle,right_hip_angle,left_hip_angle,right_knee_angle,left_knee_angle,right_ankle_angle,left_ankle_angle,back_angle,neck_angle,symmetry_diff,stance_width,phase,exc_type,form,accuracy,correction_needed
11,148.68215112514628,149.1022434736678,154.19061711446858,155.70849504433633,6.4570964897244165,8.893644549746272,14.358531284007372,28.9196373561347,17.876708366008064,18.00400210750095,1.383683697862294,178.29379720785016,3.812583630406271,0.08625110587454643,end,pullup,good,92,None
12,152.55190897129077,157.78936753856544,157.38991391765703,160.33754603047234,2.8150462402703775,6.993941470362612,173.73212760500357,166.91530510008155,172.82677377422664,162.08158337557876,0.7802148377593685,179.89558272527478,5.9851997627504225,0.09307045310030537,end,pullup,good,90,None
1,46.535663496945084,18.302927308591755,30.683472893618223,5.047555883076204,151.31732027362787,68.07939151746517,155.90479721080064,104.54307694082387,140.11282039083332,109.11446250613062,0.5517730091838133,176.299489268462,43.89333202194751,0.19969227454202185,start,pullup,good,91,None
2,105.21967031820867,152.38646617038552,71.14872891621685,145.70493796043988,2.8141836853760496,8.927855792866039,172.30758890072178,176.73966680734253,162.88187064252568,167.69515862778104,0.4338161352329159,161.16935500816845,27.41640857915319,0.0496408217510512,start,pullup,good,98,None
3,72.62894040555446,100.74705118346067,90.6323597078765,93.49717638737548,20.985754832060074,8.569580315110791,41.28439523325247,11.420867510939743,24.82562894835006,41.35566233173653,6.025475514242517,158.74198633432763,17.958532616010732,0.10461995806589867,start,pullup,good,94,None
4,31.051485226229435,63.1599148100884,47.29202757789579,76.73207989807098,169.7329427974986,177.151385529651,175.96429146670712,177.44655108369608,168.37776143663774,178.74379516521725,4.664117475688082,166.74645988904996,16.16304359635101,0.10642491117154447,start,pullup,good,97,None
5,22.137563295584897,50.097623982919615,37.78986461079184,55.16636043716285,176.9729524957474,179.3915943474342,177.39701996035905,179.67241086173013,174.1077800458045,175.20144305031317,2.54707069111318,175.14853032586845,10.224850454254456,0.09633959305720453,mid,pullup,good,95,None
6,1.5232463261403146,22.64216492128735,12.007432031983827,42.462405483078655,177.53279530515317,179.99925600300963,179.66141587186218,178.42538929595094,176.96304289186114,177.21508216545922,2.196086705564414,177.39773637136867,11.105683718721531,0.060182430304313604,mid,pullup,good,90,None
7,12.75070261274702,43.700778509381884,28.848568550755164,41.59988269970176,175.74708454054345,177.73763376879972,179.21309591170348,177.87881721028984,178.3515779740166,167.91310252706947,2.2251920925589928,178.40573824147268,11.492938684439702,0.07517139400186677,mid,pullup,good,98,None
8,5.533105347310506,43.61203864354105,30.073911089606245,45.980162983571226,168.25634075395402,178.48977669624796,177.7817963492828,177.7821752490549,172.53894344403494,166.819148281491,3.9058471562410375,179.43501574298656,13.987759038961093,0.14257002104654687,mid,pullup,good,94,None
9,10.961286763545827,51.05144210148301,32.019688604295425,58.0194071563359,168.76397008883043,176.00821858983323,176.26321205179994,178.2603129044844,175.74321229902057,166.89670334584443,1.6307445039447461,179.083098961919,16.835546439368215,0.15190270145627424,end,pullup,good,91,None
10,38.984526264470034,82.61346824721315,57.29293688986398,95.20244830491595,19.787167746967615,3.6680498719471912,142.70055891940575,52.47059339418765,167.91001362576995,67.97815907457321,1.4812863175540205,174.84571831235868,57.563878269846064,0.18339451921072605,end,pullup,good,99,None
11,178.43885137559047,166.6135188334728,179.02784342574526,173.75477901430247,13.754247086434296,2.87474686450189,156.28860420318549,168.23771007971405,168.73112585317574,172.6218204894683,0.32804924277525105,169.97844654181316,8.763539537662798,0.08724082348076333,end,pullup,bad,51,pull higher
12,179.8429208329807,158.71697515072006,170.12926393601285,158.59260259970597,15.091446884377673,5.502789738975032,158.25751494337698,172.28656052460343,171.26005829768226,176.17421651508573,1.645858167541658,166.3269763382808,12.238893592520016,0.07874121193146329,end,pullup,good,91,None
1,108.32381273550617,169.73536611929032,171.26849147013772,132.58731394974563,3.149938595585501,1.1246853130955132,158.77501964940203,176.58557588949776,170.33543363739213,177.17396513717864,2.507633917851066,170.59252716022363,25.353414385309694,0.1118567573222682,start,pullup,good,90,None
2,109.75010953850887,90.02059576050412,120.15198253119665,120.95894982409114,10.831163109453708,2.7821780768344615,165.2077016528123,168.39431023705615,171.83252989802185,169.018433730595,1.7135290599578392,174.3987577423144,6.917234171037833,0.08915575783528384,start,pullup,good,91,None
3,66.63648903925585,35.849586367442875,69.35438406103735,31.297225342001585,172.52730568881634,177.51935909859574,170.79592851200687,178.93619732331607,176.10723735065702,175.39979984122115,0.301099197988811,178.63037546394835,16.53676422427464,0.06403237964606112,start,pullup,good,97,None
4,48.45037559945053,9.448633121155366,54.199294784373166,30.11297176565726,179.6328934487791,175.48979371681884,176.6905741637384,175.77815225539172,170.55911757607433,147.66374353869364,1.8030263529944102,179.73498154250905,18.207792234939742,0.10861063644299533,start,pullup,good,95,None
5,0.1383673640672393,22.726090752987872,32.63537884878278,13.658550638642412,173.29744060275993,177.5316874155434,179.1764383649692,179.20172385744493,179.25840879205896,160.37100822659983,4.222551934782414,177.10320218600503,12.942296893955866,0.059372347774841176,mid,pullup,good,99,None
6,0.5075565017247767,18.93131114674051,19.46646452815351,26.766529145055532,170.87458223962247,179.9558620695403,174.767706298563,179.31366824718452,179.47462104808818,165.66163305536796,1.836928860523219,176.80760401103132,10.632809806635464,0.13053929573829148,mid,pullup,good,98,None
7,47.38286951883192,36.11234408416373,12.221579967528712,38.69347315336944,162.01068221850863,176.9152755425423,171.77120866174118,178.34642512218232,161.65000555037568,158.74904186359942,4.917656146221424,170.70518780310914,12.424638418351998,0.09271192592454537,mid,pullup,good,99,None
8,5.213021088251178,43.6887244342622,24.97144933636728,49.94329983204608,168.79431095640567,178.72138502428774,176.79325692686814,178.2619066447747,172.0885838627821,175.4903129553949,2.9965152211599677,170.67225647263993,15.649001344018256,0.14390832930880437,mid,pullup,good,99,None
9,36.04750481280259,55.611563720582076,56.21108732550636,68.70257392606473,170.58426276888397,178.6197497809681,176.91056631030776,179.4528422786206,176.1378638184373,172.43142319187007,2.3553018471096587,173.83136136355722,9.267949823060412,0.1403750238288839,end,pullup,good,93,None
10,103.5234307234268,91.42951059474565,108.09847071939213,119.34723651171208,18.890705396074466,3.548579510298982,44.238779459151885,3.452194324556964,40.99289169030676,2.7285430318019683,2.8280594947674627,176.64114259479052,23.547149119975263,0.0536375642996677,end,pullup,good,90,None
11,109.69676152515102,123.7293071504285,114.87080131688397,130.00814285581347,44.738285112564675,36.16144703003456,78.89859490988061,41.09027222110967,79.67501593680177,83.22188365761318,1.2819270645693808,155.26090619651373,15.82038313126389,0.05048234895111666,end,pullup,good,100,None
12,146.1952173759835,153.53894246644566,141.28694131130575,173.65345660298988,100.29643413340366,151.7935204510838,101.66266364519149,151.58465835624023,170.29194854132794,175.45319878671177,0.12559245251483556,164.17902771530672,29.258114331251797,0.03692635055323674,end,pullup,good,96,None
1,166.55085240328086,156.65526456315007,154.57060873854147,179.30586904767344,175.7282465920955,175.3280417878939,175.38128329483368,174.52277093578473,174.14152145348723,178.67440981154553,0.26199313247507794,179.6077831880854,8.08449073411432,0.045243940355561285,start,pullup,good,99,None
2,147.43092155229695,151.18755484139317,115.6381306303924,168.38810178379066,175.57177882282744,172.65531299048732,178.5628097044187,173.4399240781249,173.70943498686376,171.70451682990173,1.0062182402378421,176.67535943816756,13.310174811618083,0.020613626664015307,start,pullup,good,96,None
3,155.7479791584491,144.11939092880942,117.06468583220001,163.87222623134662,172.353695267285,167.47680084910485,176.4118036066341,168.36815240951594,177.2366901239717,178.89275830034242,1.3750461007192167,166.08128112169155,14.602548484091063,0.05839361908610951,start,pullup,good,96,None
4,63.596601761618,15.901654920023478,2.521287717306752,19.285572380229077,179.62593036969824,179.69984473386575,179.5382170521047,178.44541241213048,178.29763632463423,175.5775998066203,0.6831850365623315,177.6939229657468,13.669197405334497,0.07791507068918228,start,pullup,good,100,None
5,21.842896899643318,49.15544060019054,35.79412458011787,10.91439603638496,178.49443886364966,177.65802464255293,177.616707712971,173.16548201156652,176.57898146193358,174.9392266150533,1.3319432188044142,166.51119299761888,11.823933402732324,0.08721369328615473,mid,pullup,good,96,None
6,52.73408685284732,98.9794649466271,13.648422518503343,9.500980818484654,177.72335499833102,178.23521441497988,179.35556408519057,177.57178627156645,179.11139572460777,177.54681927404351,2.5385610989324414,166.3029151795564,10.85060669492714,0.07562971869962228,mid,pullup,good,98,None
7,36.04772548286849,2.795728046352303,1.3693338327622397,9.65283409923389,178.84346695334634,179.7475703078086,178.85131411213627,172.75394961063637,173.30971660042803,174.7367723044647,4.782339019127755,178.0439595607079,9.99280425259733,0.028009524695533528,mid,pullup,good,96,None
8,40.757795031619814,4.811884294625328,49.171268440748044,24.295841081744165,177.84599493963364,172.75022462675324,176.82142235201,178.51092333694854,148.09512528409493,170.01212476573838,2.7949397801697704,179.52205769127582,17.90472177509215,0.083968274201307,mid,pullup,good,97,None
9,114.05226195879916,9.39602692935275,150.00480153147336,43.664642996860586,175.0612732362361,177.10601396385928,179.3502023153966,178.7382333887829,161.12547426290803,178.24967364481697,3.2107808589316678,165.80576394519747,46.155460520041,0.04488567217286538,end,pullup,good,92,None
10,127.57536918623596,152.71143557542229,127.86088264135988,161.33343748917366,179.2211002799229,174.8365895189053,176.91103781295178,179.44367975539595,167.92723064154072,174.63205280663294,2.8956112661423563,176.53155016156416,14.44611922111082,0.04853104460890143,end,pullup,good,98,None
11,154.63327903802306,163.73514770208064,151.25265476434737,170.56330046226574,178.16178658613734,173.36568404279177,176.18628555818535,179.97441513461996,160.87790550578072,153.08118145872086,2.2551320333565723,178.48712047009312,8.958694105763197,0.06771468495962495,end,pullup,good,91,None
12,168.07406303802887,170.5498316288397,160.2925494508117,173.54740280681705,179.31968904703922,174.43374576663814,174.2358218373695,172.5697121257464,159.6621534788702,150.9371008507668,1.9253582208321527,175.94760149944204,6.20154551338876,0.09955831109782758,end,pullup,bad,64,pull higher
2,142.6609215311577,105.59838493043529,29.68240097957558,174.20262421912813,168.2523679950727,170.64973069284883,166.57268069495998,101.00311293384405,139.22908511056758,70.9913371187554,166.33425961693038,178.10721024780327,63.55748765819584,0.07638300132482595,start,pullup,good,99,None
4,95.00590341457905,76.94564729375048,122.17287006773729,97.6143288003311,7.325631202052151,5.127179221904292,39.20327843668045,4.952624648272709,48.23091536843459,7.940107634146316,2.46082739038495,175.05524672334323,23.871742178215726,0.23231370382754987,start,pullup,good,96,None
5,157.57344407996354,148.80790992848188,176.95290758292472,163.50315667147512,11.124908882968084,1.1976518648919325,168.70394732519355,151.63622534368054,172.4902062843059,157.72974426857746,0.6494867058250053,167.8785528192328,12.794145215649774,0.2722698042390476,mid,pullup,good,93,None
6,166.42938420883158,174.52624890420836,173.11372055515443,176.96801812559966,14.800132304879673,3.194887577267238,176.82330009240712,170.60670942172814,176.35453471334364,167.105260069366,0.43520093033241136,162.9031307292261,7.804454461618211,0.29752445441026737,mid,pullup,bad,60,pull higher
7,179.774629091128,176.65286860476235,170.50815649833774,175.89341544408998,11.186211578968239,4.198598682480721,179.42281263770067,172.64809847257337,175.4928465077915,162.08097759317374,0.22029630344171267,168.0262820217293,7.136243081670097,0.28771018023114164,mid,pullup,bad,53,pull higher
8,172.6980461024354,126.7730691027021,176.54769754255545,139.6822453691173,12.815715392576243,5.136305805206708,179.73552949750635,179.05841787586718,172.85303820872443,177.71961418234034,2.558629669811269,169.74425425198163,19.20270527115921,0.2507281351964465,mid,pullup,good,99,None
9,8.089441211473682,23.22387716385107,29.357585723684625,37.05051426220326,164.93855773648076,178.28865918147125,169.97670769025407,173.26480332490368,155.3837921615228,126.41079275420657,4.319972392835389,175.37705934139936,13.68771219557047,0.16220937930473747,end,pullup,good,100,None
10,38.45522202009708,57.25281182040562,62.46676685494626,76.00359735658822,65.4574966084194,29.932490948048418,64.44707323028226,28.20081623405998,28.951661993727004,9.804069585837635,3.828627285636307,175.8196393748026,24.65065507328662,0.18789535395519816,end,pullup,good,94,None
11,151.22878925147268,144.61896108247856,169.39115808234587,154.7607678440938,8.540314668853016,5.460794892088622,163.47949587989072,179.8245721087705,156.30167086540064,166.39064589213368,2.2660206103845404,171.2039884538966,10.150757887924676,0.24576842386940298,end,pullup,good,96,None
12,178.45819655583503,174.98723366599947,170.6983271430045,173.7917615703005,12.197772149990737,2.429449819155077,158.53338513290245,179.47396318291294,154.48823889151228,168.0445165542434,2.17126758476772,175.57231406803277,10.165915072141766,0.20585409749838843,end,pullup,bad,51,pull higher
1,88.3945457599759,81.634114706557,102.15750684640763,84.00233437011248,158.92807070466134,11.647563733104715,162.98633412695526,22.387840357517955,15.36128227423983,2.9420217945113056,2.4767941748083095,175.1127819834929,65.0427729500873,0.15848225842600588,start,pullup,good,95,None
2,158.35538787051124,152.33756736085942,164.55736365909024,150.79936337806356,6.090649262750879,0.3126760080099417,174.46211243673866,119.08904203390975,172.73449615215605,123.44299791959192,1.613902110434143,175.1657516338422,26.0436725361625,0.21242691221744311,start,pullup,good,100,None
3,172.30493506272023,172.35417913906076,174.9554859635807,165.6183088174765,7.6458188345609095,4.819045752732177,172.90614559955358,176.9074612584392,171.8937260571854,178.58554343063395,0.004599238298276433,176.53946835425768,4.581265467321529,0.1487251736816331,start,pullup,bad,51,pull higher
4,162.4528657342691,151.23437950122033,165.7826336873083,149.78368309906048,2.009249805856668,6.7262187561738696,159.0875303289322,66.10722633653101,155.61721672972607,64.48891759950082,0.0008270149718885358,172.3461137493476,43.208601778848035,0.1524812563931783,start,pullup,good,92,None
5,21.615896509763527,43.56378279185598,30.523746805219616,32.062618897269786,167.97588230255832,177.67110022124305,162.96122363229887,177.84562877411844,162.24325190577295,157.78556363374128,1.046308726847242,178.6820779732422,10.50481394133572,0.11390243888547003,mid,pullup,good,96,None
6,49.08590830869622,86.14427598613727,57.02589257858368,79.19314653413828,29.627951179044157,22.525563387513472,22.536118105085954,31.00031501309574,5.791199589839623,1.8903141539340977,0.6317741677191624,174.21589218712006,15.738618353688329,0.1316427095619923,mid,pullup,good,99,None
7,159.56519173971304,166.73112262136823,161.2215555803163,160.3993595828518,7.153425210307066,1.6070796602245256,171.92569960449993,179.59112403932042,173.39076057445735,165.30894433658153,0.3388741024014928,169.75956241757982,5.856342620379711,0.1834516563096197,mid,pullup,good,95,None
8,175.47026263079584,170.68479465730218,179.06116566882022,163.68179760302476,6.250536028834554,3.6568496262351795,179.50548054641817,165.17188104833986,176.13024800478382,145.37387844770285,0.3096784936385086,166.99684226036217,13.569698299409557,0.16836207672296255,mid,pullup,bad,56,pull higher
9,179.89617939335506,160.70564649151248,177.00042699859003,156.83394812473972,3.834720046443786,4.653534774545871,177.6869476669374,167.93770253347847,176.66456734003066,176.2091853613149,0.4084934267280787,169.596136877781,10.076090723193934,0.1492966252730448,end,pullup,bad,68,pull higher
10,16.098924964936604,40.35374240333842,26.60985986981856,29.30180510637827,177.5539063083673,173.9662613597579,170.30479759533506,178.07132292489354,163.0658570157674,153.27065948363844,3.6363521694840024,173.63218942601122,9.61922609705167,0.11088337832241629,end,pullup,good,95,None
11,43.311155422310065,66.58602246735104,56.28232200407943,65.68393040327207,170.04802544200837,143.35988829919975,179.3455417978145,158.01406482308204,7.381389922247481,2.9081095355508957,3.78206387780699,173.29370734988404,17.033873989694253,0.13469859926033018,end,pullup,good,100,None
12,153.149315442081,151.051423786176,159.52220015251865,147.88207301632656,8.746034971350772,1.7119899236595284,178.3243395790318,73.27847493888484,171.81752950111488,79.29246387425502,0.957212477284265,168.6331350994503,43.668598821359026,0.18552643089435197,end,pullup,good,94,None
1,175.8137158263308,177.78566168668235,176.68171522522536,171.94030378912353,1.204714530305898,1.0916049369282221,14.865205291694526,10.6185672713438,169.9568518526253,174.44824131278972,0.04917394528131008,165.35269403780845,3.112898874069239,0.0524992858668874,start,pullup,bad,50,pull higher
2,167.4399122093318,143.2638775560039,168.75934670665387,163.39267482684826,44.85217021419824,152.60198054068263,41.98484833201512,148.63062780546264,153.51044323351135,141.83612760380043,0.2879362869684867,168.51686441143917,51.12252239255527,0.09408814953900256,start,pullup,good,90,None
3,43.73104268037397,59.943067576477546,86.95799728407766,35.74986990256477,177.19314031317285,175.16620648548098,176.18469241146482,179.6196233558401,164.70765379415403,167.38761351233364,0.08126961333127694,177.92659474336156,15.112395353572646,0.13449523923078308,start,pullup,good,92,None
4,26.521934816671212,54.65647676058681,48.32956943654577,79.10809044063942,179.8037617015731,179.87642962303337,176.61047096935445,179.29801351935984,169.52371723100515,171.97093482958232,1.21084749030354,174.09858880969594,12.824098203610413,0.08786151523135315,start,pullup,good,93,None
5,139.91759166023482,146.2648170445861,140.05295625125632,160.21088641898424,2.3051317663157396,9.790366763619534,177.06349639803875,32.78299916216689,177.39923234606823,44.34489911480679,1.3725063293556756,168.66699780133453,62.26504420330325,0.07014857749816746,mid,pullup,good,97,None
6,173.02073748076978,175.01081388663832,171.05645644555366,177.15550554990455,2.078027106233789,7.138414699576356,176.87390711576683,170.75899177800903,177.90185195616505,175.65572390498772,0.6624967765667836,175.81448656210495,4.302111298499421,0.09293961711831995,mid,pullup,bad,55,pull higher
7,178.57057590203618,178.371953863944,176.1751646798976,178.2385282443764,3.2951435749366556,4.892532236355182,177.8208738771538,177.7167335286623,176.79054853790905,175.51826764158608,0.09754475195727971,179.9176162890691,1.047159101760796,0.09903899330031735,mid,pullup,bad,69,pull higher
8,99.60349351906862,100.74034012369574,111.6300401795351,115.56906717442466,179.48874849962152,6.002672123619695,174.0520341419076,3.963414510863421,152.42180042603084,85.76653851420765,0.09718015839172935,175.37414886045062,83.06116630367717,0.14547898262739567,mid,pullup,good,98,None
9,14.402482944123005,16.34143906464977,32.58660688203389,32.04050315113111,179.06574685300183,172.8571711298803,175.18283539079243,171.24672599477535,50.16987851072451,165.82572100100597,0.6814848063099556,177.3759619916744,25.657117492169924,0.12603343882820925,end,pullup,good,93,None
10,47.8022310592399,53.842701802329394,67.72123441186699,72.90162327531186,179.3342983880523,174.412547428389,179.03874429792813,174.2714690258477,169.55931088094587,155.30906810265972,0.7646993958427167,178.821969890994,7.032025723312854,0.0957524000083606,end,pullup,good,97,None
11,164.42113686051277,163.1011646018621,172.32523592265582,170.61130253639917,9.971173994902683,2.4030290895999102,172.54785129013885,173.92275823398523,178.86013258943908,173.5466909466374,0.5941375233449134,178.97072862718778,3.4580798273716313,0.11194425617114524,end,pullup,bad,55,pull higher
12,177.78319721898515,179.82763920224863,177.73185912349928,178.09889186673414,7.691266003171005,2.5288435905392914,175.44728511442543,176.16082241555466,178.2472750650905,173.28408538926294,0.5661729816105187,179.2262329822329,2.650124823217368,0.11025827173868412,end,pullup,bad,52,pull higher
2,132.5786671101796,127.22941961845122,119.98375477150725,111.62249959900657,178.0934897188592,178.8493788101426,178.66758417618925,178.1322734889447,120.80022163668242,118.68743639078909,13.980872816836902,162.05034594908327,3.422897537730074,0.01456632893289441,start,pullup,good,99,None
3,38.60077978757191,34.47009781615224,21.116825480471007,21.567399795763922,179.50090043751473,175.22585533738743,176.78917463973823,178.83524628815175,107.18104510019445,118.2115569283877,15.479109307330235,162.31726679832096,4.386576972689328,0.018154737498678453,start,pullup,good,99,None
4,78.75161818428899,69.68837462055754,49.597917080396236,36.37700941428692,176.8749293696421,173.49380010151074,177.61531714392623,179.27804522700058,116.45994012424839,112.86976706157907,16.90097355335575,157.3617734843585,6.183636328743158,0.017511978072812472,start,pullup,good,94,None
5,170.18121117668886,164.6899514866857,147.77220584631215,143.48922603835143,179.6145664338307,178.8982174723858,173.51636123815152,179.6466748700456,155.3898053036043,155.89575659375336,13.82439738971486,148.06179938005872,3.4253706762903846,0.012160679453572599,mid,pullup,bad,61,pull higher
6,179.91513012928894,175.90879829743398,162.30188431808037,156.97078412486957,178.01252504758267,178.15480800409563,177.21003817693096,176.50676050464372,104.58795410902805,145.7516411507108,9.791330437499909,149.79167419409052,10.269335939109746,0.016005854857460162,mid,pullup,bad,50,pull higher
7,174.86477369047324,169.800236511536,159.785380164376,155.3240583955382,177.46171372044338,178.59056616055133,172.50466093302904,179.15767199859175,118.96359896675057,113.79379761246435,9.649263255476281,151.53083353015415,4.49550476154638,0.018626891663291064,mid,pullup,bad,62,pull higher
8,76.86556642352288,74.16161006064158,53.43097958500081,51.98430449500598,177.04221149179452,178.56253198898244,173.50499958131948,177.27003361552403,121.67965824692372,105.8514209187906,12.903079030303362,154.54734541488966,5.0528446624803465,0.025398044459511358,mid,pullup,good,93,None
9,77.13097564325597,46.57328134390301,10.661730631174313,3.4885669278732947,177.03558601041942,179.2240509745365,175.63506761098688,176.5747683063557,109.0438733066998,109.06411875106026,13.967970464121578,154.6481301225753,8.175853821300072,0.02676123769877965,end,pullup,good,91,None
10,57.13963366965845,53.37381988959609,23.099879514489984,25.571431758150293,179.14601769339862,177.9423565698866,174.39632379208066,176.0896995339199,93.02090854610582,77.08370791602144,13.597218689216513,158.1452091413129,5.014320703831659,0.030015950759326514,end,pullup,good,95,None
11,177.36342658699274,166.7246233284486,157.73851966048218,147.35336626383034,177.60148351070765,179.4540570534644,164.9716427719294,172.84603115277085,141.50850305554644,150.85230489501555,11.71554401717087,149.37930165416176,8.018944083652661,0.015625772514493267,end,pullup,bad,51,pull higher
12,177.0767432918691,173.2338852419218,163.90543542497417,158.41381109455398,178.52935438320029,179.41868281832265,176.15583275635927,178.61501178677204,103.39935913954041,150.2082205481063,8.506132840010793,149.0147412616298,11.898370250893706,0.017660748789671773,end,pullup,bad,66,pull higher
1,125.71467779218594,141.58935319337525,129.43034504305106,129.14176704591438,164.62451488600087,163.8423052573031,176.9484037033108,177.04343660570544,153.14327253415385,151.83921851293454,10.325637971017821,167.29335808190672,3.668909990127543,0.01418122260703729,start,pullup,good,98,None
2,175.4847543586024,124.29130093228353,162.80999121340997,121.51532473327543,166.10010413960487,164.22010442674616,179.8219846575547,176.79625559607697,160.35291134069908,152.30597800274626,11.591363299911896,177.8938142880661,21.088156403748535,0.019309146722548867,start,pullup,good,92,None
3,174.13790370741376,165.92450040719638,168.13633888595686,155.82098305360836,170.76889988169324,171.41034226863613,175.81585135061644,179.39823703944245,142.53670994081634,142.8328558847667,7.1085190998064585,152.6059294647573,5.009746630457028,0.017648605687493157,start,pullup,bad,67,pull higher
4,177.6876526221403,169.66443526248224,171.95159790041765,166.26200137158395,172.14741062735797,171.91559199330504,178.79345895971304,179.04558891273172,140.33043511966096,134.4610772604961,3.841543152934598,145.63839909351395,4.013224066945645,0.024166045903024864,start,pullup,bad,58,pull higher
5,179.89756617952872,170.56022382599616,173.18200816486635,169.36502841723092,173.79355442868766,174.29457536001752,176.5879933645274,177.98447696386341,138.6920384082938,131.80338143939247,3.014394036808092,152.9331043274485,4.3880967201470416,0.024198354991037684,mid,pullup,bad,60,pull higher
6,179.46315398431602,169.5206039519147,171.71328571864407,168.934232211804,174.11464558230463,173.95610781174457,175.3937884295125,177.54392041184994,139.94743907952494,130.32890252811777,4.163737660665305,159.11415262051653,4.929761968709215,0.025614004271582006,mid,pullup,bad,52,pull higher
7,173.8752863019222,166.68282330552358,167.9563132145457,161.44964631808224,172.47301904737938,172.1203818601773,176.4421734130426,179.4612945791708,116.14928846012826,124.7675263988033,6.531285322175614,174.73785856931804,5.137825236973475,0.025523237221913075,mid,pullup,bad,63,pull higher
8,149.64698974493066,47.787610965159736,145.25051553540806,44.341197780606905,173.01587725733526,168.82429496310058,176.0318149766538,179.71007456419957,150.8815459405388,125.1122824246503,7.249598506499379,149.00705016163744,47.28156038644821,0.05589473718463551,mid,pullup,good,100,None
9,120.28061866438964,12.90245388309147,103.61409833091226,26.70352306936205,171.2399046905565,162.87952984392595,173.16444316274777,177.71941875152137,153.69023740383832,148.60755591669584,11.071566761775959,154.7318029245681,40.457354393079,0.02633883745398247,end,pullup,good,95,None
10,110.09995763729482,95.1759019077991,107.38301295024387,96.91956935066396,167.76510170313816,165.37435856344536,176.26253513032233,178.95920233813104,147.5530431815334,135.64482950055697,11.157088163490085,170.18463392370947,8.476624671510715,0.036761640767114,end,pullup,good,93,None
11,178.09535247234876,155.24553883637603,166.6082183113574,148.69105436839135,167.99549490926196,166.90964609384187,175.1048369813809,178.14094495294154,128.43857972224382,148.04606886929875,9.923966867775919,177.86907920698474,12.899284702594889,0.015735458975598856,end,pullup,good,97,None
12,176.2719124922598,168.8265172780959,168.60427926259484,161.3338007036331,170.02867939273563,169.88253080148795,177.69171290293895,179.05218534886143,145.4024624815573,130.12057306406146,6.434957991871463,154.74775208200566,6.300876845558326,0.022283577223072348,end,pullup,bad,60,pull higher
1,176.1904065055785,164.9879508207887,163.32146665960866,152.62933525588562,12.526954187925929,53.4377331237146,149.80589651984315,161.65075559638223,155.02138062753102,163.1451921306184,1.7554037033229661,88.37835460745957,16.554807320785592,0.09859210273090042,start,benchpress,good,91,None
2,163.42819175953738,154.4424504841229,174.54625424510266,173.41650107267472,1.648988463708036,21.80940849123644,160.9166043539185,157.76487125222127,174.15194358061822,143.7784533805612,0.5277627167002636,14.531121389880397,12.760227555425018,0.13180952445331903,start,benchpress,good,95,None
3,150.71033031787707,135.44953440616115,151.7481832838417,145.8643413265363,5.754230059038314,15.186108701455643,174.43144510212736,142.70649154451374,162.15467819148859,167.47933085028527,3.0115024866786095,157.1939582589604,13.52522454556979,0.10361649674371036,start,benchpress,good,91,None
4,88.0006770805877,117.8609931802035,109.64637669543696,141.64824518460955,26.548287229422357,20.200215057923806,90.81636637804081,18.989469831284776,152.96287630726147,153.77018597442208,1.9665173430689094,168.52049190092976,28.168892594840713,0.11133449405667606,start,benchpress,good,98,None
6,18.502836326845667,101.84778957606109,72.24268699057386,40.83782690682065,161.73384504665688,143.79603748161534,135.0315646920797,158.11315851929965,164.7334704878345,127.24432465847352,43.518080869779915,139.28839275732557,38.65167211091821,0.19114662604846264,mid,benchpress,good,98,None
7,18.4325876694776,126.54388042083936,73.22712607692043,57.89394074540082,171.89798433450213,146.57685427978183,164.4867696925554,136.4014045178298,175.20321581712167,131.8037795880232,46.14243728217299,144.92080621506207,44.05008190828515,0.15682425537323844,mid,benchpress,good,92,None
8,43.747628153473656,122.11909207647658,103.43072843572014,67.50561343768204,175.99975580000728,155.95334588972463,174.684843030279,150.71127381590827,177.17291467957537,147.68746158472143,46.44158509376782,151.62220629273364,37.56040222810967,0.1134670740867212,mid,benchpress,good,90,None
9,137.39054177390307,131.39547953848034,170.42188660585938,84.52803438111668,170.7860664979012,160.3277841007853,175.81007539070742,157.92901937184905,175.82567127553563,143.67528490892994,44.21782066189406,155.88123142415125,30.47572784854908,0.08778981105268475,end,benchpress,good,92,None
10,159.73666754852783,153.77912875594285,152.18216052911953,100.61787781131605,170.00069905890987,165.81001527149547,169.4997652854572,161.1171671150024,166.4014164620119,125.82994732925617,45.22278406946289,162.793336365968,22.133314520202678,0.05227115193644477,end,benchpress,good,97,None
11,162.41086275986828,161.42442642333089,150.09217975166356,113.06838899413057,174.91956581806406,159.23196407668436,172.06507143518718,150.28836186243302,164.4507140333291,146.54045042711994,43.93028637341428,164.7511096226381,18.676960402882678,0.06431394975225894,end,benchpress,good,95,None
12,164.7488104814246,158.3318548542842,149.93488431378114,108.55838635747058,174.11457855352572,154.7112596471199,167.29732567913527,132.50560187281215,162.55002508162573,139.53836391249192,44.46878221676399,164.77432083445154,25.000031493062746,0.0806282097584748,end,benchpress,good,96,None
1,158.05943822903504,155.565159894206,73.4048674446089,90.77117846108727,166.7050892252814,157.90963718376128,143.9631193520246,162.97580562771145,139.19739295370914,147.00497545370231,54.159478940378584,81.6722489372776,11.095262033701513,0.057650760411023357,start,benchpress,good,91,None
