frame,right_elbow_angle,left_elbow_angle,right_shoulder_angle,left_shoulder_angle,hip_angle,knee_angle,phase,label,form
39,69.26165142467306,47.41571959459116,3.020677062056526,33.97224821238963,177.6940515103918,179.8743913125926,bottom,pushups,good
40,70.57752585394255,48.10093606130879,2.2891083453819148,34.16629870567558,175.9786365454125,179.73290787637367,bottom,pushups,good
41,70.75707571134076,48.10066449591383,2.218273719438071,34.7743586829676,176.4759580031305,178.70022610692249,bottom,pushups,good
42,71.37952163790237,47.44186438228853,1.109818340295465,35.97290403903186,176.91102422838588,176.47432775572975,bottom,pushups,good
43,71.73680414065487,46.8985608291859,0.3394458893453912,36.805578893920895,178.43782671740186,173.8470748291402,bottom,pushups,good
44,71.67082765394522,46.703267018203626,0.7036263622530494,37.29122627977905,178.9422891009652,172.11340052714905,bottom,pushups,good
45,71.59203493889908,46.53256848093154,0.9081229136822392,37.05803828469629,179.14319970469154,171.79805264334877,bottom,pushups,good
46,73.103150063904,48.58467018870693,1.613142533669951,36.62012799038645,179.2159227415966,170.43069480040282,bottom,pushups,good
47,83.66420460610122,64.81511569435115,7.346310848266312,24.033269465850044,175.38861583793138,170.05398507303673,bottom,pushups,good
48,89.47354782258587,74.98781174200225,9.366889118336772,15.17933396935735,171.67944084914367,172.64149670454125,bottom,pushups,good
49,87.47186100751794,96.36624264355892,1.6121143229245238,5.046343649989456,170.80018951260485,173.1555292925851,bottom,pushups,good
50,97.543037817476,106.6970036116168,4.0908450385262505,14.789515690258954,174.21192433919484,170.68860334940854,up,pushups,good
51,109.10977911343916,118.17600705695348,12.292890409465356,23.077642900516704,177.0502449703615,170.7174785841836,up,pushups,good
52,121.7044185436301,129.08685050658627,20.83265704314564,29.23190202988488,179.42676101427313,170.94075531074972,up,pushups,good
53,133.464644073581,142.0418890668038,30.814449863353,36.72770504649672,177.41415970343738,168.96488173446383,up,pushups,good
54,144.34124974317808,151.2620296600251,38.35059042873677,41.276814515508455,176.31149473645982,169.7674072762802,up,pushups,good
55,154.24648013416515,160.0866731528916,41.88121214000135,46.45856604339219,177.56596126515714,168.87569480941184,up,pushups,good
56,161.93692732741997,165.81066187700102,46.13637618577059,48.808759543549165,176.32075423587992,168.72788720540257,start,pushups,good
57,170.95603721422506,171.5845738663371,49.212235945332544,51.041581053682535,178.5761525992005,169.41200785477048,start,pushups,good
58,173.37458720158736,173.25045721952486,51.74568861552977,51.83566548792545,175.84775848960334,167.27199160943013,start,pushups,good
59,173.14839412397276,172.83972711877377,52.11192405502786,51.08130489625077,175.54404838703255,168.66708338134694,start,pushups,good
60,173.28434444034858,171.97706423491437,53.49408212306931,51.8732070131901,174.6023301468414,169.34893229047958,start,pushups,good
61,172.94289537585914,170.79643876665887,55.35222864748728,51.26356672874461,172.4599629634759,170.40507898220375,start,pushups,good
62,173.3641702972547,170.77416204148156,56.77573885923222,52.59803320051997,170.45861830776357,169.21177415916756,start,pushups,good
63,173.7551946530608,170.74779946404362,56.79169595318778,52.60594656545617,173.03803005841746,172.73872436459573,start,pushups,good
64,174.51430291799804,170.80268179187513,57.49577626015474,52.58252049112694,173.62100205288334,174.35256911577258,start,pushups,good
65,174.27194934444373,170.80829902880973,57.74387242744976,52.63624345636224,172.6894508896148,175.0179046650961,start,pushups,good
66,174.1255309144146,170.65412724678643,57.484435434661705,52.16014035752125,173.1697384705434,176.04507189148404,start,pushups,good
67,174.11905560811286,170.725394623142,57.42393916885459,52.06720764957348,173.25254373690572,176.41388261777172,start,pushups,good
68,174.11232154289817,170.77074748370376,57.1968703792597,51.90643178700215,173.7082975708956,176.85782132970112,start,pushups,good
69,174.1493326057392,170.8907690436775,57.18508293018492,51.87658908489379,173.79094465211998,176.9674618366571,start,pushups,good
1,158.28939480010072,172.0034707058342,34.10800596680954,56.84869240809471,100.9206309453692,151.2803249935794,start,pushups,good
2,159.6432837987696,173.54656886321064,49.61063107939069,66.4314732533638,139.65581926627206,161.39350717470484,up,pushups,good
3,162.88066389514017,177.17270302264114,49.798314602158506,70.45658899151609,154.41211275410754,167.88059186863754,start,pushups,good
4,170.83722921447807,175.3462861249919,53.1854846734898,66.7500146708232,156.64042120383252,166.92460265000776,start,pushups,good
5,166.46299865368687,173.74900923301118,52.74857662582958,64.63112194475119,156.24031876059286,166.44920507744325,start,pushups,good
6,166.06492628402046,173.80265366913756,52.11202354395177,63.36340545803005,157.85460953025063,167.38752902201065,start,pushups,good
7,164.8850409488807,173.38893309307156,51.09963345845097,62.5201858811925,158.69516375021396,166.4667325636608,start,pushups,good
8,165.09333286086965,172.78952218203813,51.79803021385042,61.636586240138335,158.0150562820676,164.9901388834413,start,pushups,good
9,166.3217225183071,173.2753546108917,52.5853148386585,61.78292657664052,158.38411844413642,164.28372562060258,start,pushups,good
10,166.32777595784637,172.95131981592235,53.23286569037877,60.79564268470035,158.02315380356723,163.58677458646395,start,pushups,good
11,165.27620839785163,172.83254320623175,53.58633448186342,60.56699377587307,156.86321265802496,163.19067076960314,start,pushups,good
12,163.9234523227595,172.4829632338574,54.34283531696571,60.10237221137905,154.79701653683176,162.39725215064945,start,pushups,good
13,161.4423849498143,171.37941266917193,53.48424444799926,59.34973391429667,154.5121861801945,161.80316642341484,start,pushups,good
14,160.10492807932167,169.92783615472177,52.44009146120113,57.60068571667804,155.56195185127186,161.16779852866898,start,pushups,good
15,158.22861366040107,169.46538376040638,50.21035261226256,57.44355051532341,157.53755792423846,160.27869666621524,down,pushups,good
16,157.49079873477626,168.81256537444784,49.655491086590665,56.11957378479454,159.29633246921122,161.00303898668702,down,pushups,good
17,155.7713253295619,167.7810028558818,49.12160628425974,55.48200539594024,158.5679339633442,159.35110217879705,down,pushups,good
18,154.48370843803662,166.8195485152359,48.56499845063357,54.8979293458702,159.19306005071113,159.71007927096738,down,pushups,good
19,153.69449372942017,166.11084012697395,47.95054487173503,54.535887422193845,159.45065258951306,158.86675087417268,down,pushups,good
20,152.55724828856802,165.71523581343106,48.20874195489121,54.53844175123879,159.45808422705355,159.26009132047767,down,pushups,good
21,150.53853902963772,164.46017687169905,46.74613538529327,54.81785163866015,160.61583864507378,159.52798198261812,down,pushups,good
22,148.43579992451933,163.06285892769276,46.25127559148404,54.83800358739629,160.10448696078964,159.28469310552285,down,pushups,good
23,146.01765552683057,162.38731293382753,45.52766195736562,55.37535152799008,160.0441381492316,159.1767247236085,down,pushups,good
24,144.62725159573822,161.5522351875698,45.22450494084165,54.91234020426568,159.8385373902706,158.27134244103172,down,pushups,good
25,143.0027466490636,160.58658222163496,43.540085135982345,54.75188574024406,160.46809669701216,157.2001374469288,down,pushups,good
26,141.40561922536878,159.34485883551494,41.76996629014943,53.6645282178058,161.99298294384968,157.63661275208477,down,pushups,good
27,139.96113673086313,157.5344613480789,39.94254523109984,50.72307268886001,164.4583948552795,159.1249402849107,down,pushups,good
28,137.71046831212567,155.55678138340264,38.567955233580456,49.25365852148419,163.39149308364327,157.74295075689645,down,pushups,good
29,135.18397590589674,153.6401345047392,37.45370578253348,47.32055533890109,162.2507399531791,157.0758084331346,down,pushups,good
30,133.6279962308546,152.10417880412578,34.538747564534326,45.95562113479561,166.35097866028607,159.30117697385828,down,pushups,good
31,130.83680700778424,147.87481982280858,32.28700457471434,43.39230966441934,167.79880513812645,160.5160292098073,down,pushups,good
32,128.96111564818764,145.59028139934193,29.31957660026581,41.86847989822929,171.62645699749723,162.3598488271503,down,pushups,good
33,126.38484008291876,142.53621496647534,27.60872914083019,39.65681273594933,171.15400689880298,161.79396052433663,down,pushups,good
34,122.7184451150567,138.31084235139463,25.503399439238034,36.30579903018088,170.99735767763883,161.89822876173346,down,pushups,good
35,119.79271618334178,134.32010123777204,24.971794779175813,33.01938506095873,169.88518458635957,161.55509407227194,down,pushups,good
36,116.82689923551123,132.1610453104301,22.88897057043269,32.74601084426026,170.5712965358214,160.9874334008468,down,pushups,good
37,114.3181667456944,130.65359961813178,20.932226300448534,32.742139507294404,172.88186609590838,161.17491775738418,down,pushups,good
38,112.11963329859152,124.86638320837172,19.238680494882004,28.897623437236238,173.51006843963435,159.65181117772812,down,pushups,good
39,110.09774809664208,120.24571050573438,16.6834648422499,24.564428942362788,174.54881989667382,158.0582156420289,down,pushups,good
40,109.3291388408176,116.31024977822136,14.201032590770822,20.693923460966108,176.86827138134058,158.73548783967954,down,pushups,good
41,106.97086265031756,110.73738840750396,11.65637625537068,16.733802265070057,177.38689674571413,157.66797194603276,down,pushups,good
42,103.01397145539748,107.08001469156532,8.055850420970273,13.638756663053291,177.95755584116569,157.73181249348653,down,pushups,good
43,101.017477770414,102.57155360756576,5.213345150756631,7.736455211652013,178.83700397569012,159.63991003188306,down,pushups,good
44,97.3473133366866,98.64291203113568,2.782411330442782,4.4144790551206015,177.4249616202916,158.54627075071872,down,pushups,good
45,94.11637768034358,95.214573233474,1.0483672733618163,1.6843168933787689,176.72815420405507,158.20930488152658,down,pushups,good
46,93.4786192105098,91.1497436951568,0.0662775796362488,1.012471872088055,175.50410204405097,159.18002483487777,down,pushups,good
47,93.17278600437248,90.73575882180052,1.378113640944926,1.84333022732292,174.53321264781582,158.1663087350718,down,pushups,good
48,91.82111017255892,88.38639951197452,2.939183633761764,3.538751411565692,174.55004349608518,158.94312137366802,down,pushups,good
49,93.29570733051904,90.27055777801576,1.894887391338318,2.791576613026016,174.27242197218865,159.00202803484885,up,pushups,good
50,93.04060479810062,89.49848108330758,1.8188818073356507,3.163297331781494,174.35363675602204,158.7030264157291,down,pushups,good
51,91.35461679404943,88.56710589901071,2.449116252469824,4.670482831305498,175.4431231019147,157.10674968582163,down,pushups,good
52,90.51278515865089,85.72116765868948,2.6696826744626825,6.941716128883921,174.76178854744143,157.05672332057694,down,pushups,good
53,88.446932062996,81.5659098107423,3.0325373142234,10.119420199609884,176.4303334116495,156.7222604965217,bottom,pushups,good
54,87.27222437219292,79.39320464104921,2.47959015869095,10.86227650437568,178.2413333450168,154.6515653569087,bottom,pushups,good
55,86.30671981485776,77.52869624635235,2.603809741229372,11.482828778926873,179.14847927842416,153.8262447538209,bottom,pushups,good
56,83.98864702459757,76.1509247033908,3.9253550729823914,12.110953514910806,179.68094128714918,153.40659343022514,bottom,pushups,good
57,83.98052086316393,72.52747305649983,4.674381732305184,14.491617850143191,179.20803334246227,152.7659380827456,bottom,pushups,good
58,83.3785243953553,70.15873190872699,5.555280357081852,16.376540715689,179.07579109332823,152.53661538493208,bottom,pushups,good
59,82.20819922608709,68.76145184870192,6.718911589688058,17.430556381298242,178.06527475267097,153.5703218481666,bottom,pushups,good
60,81.69548917234188,67.66105567980452,7.497934063836309,18.62981029084865,177.05660179324047,154.39378802982444,bottom,pushups,good
61,81.46107533098932,64.72382021747259,8.095806796569532,21.93753450205105,176.02439204182895,155.15563020862507,bottom,pushups,good
62,81.14755581080007,62.99333683687407,9.000360338050202,23.44081824610263,174.4044333442047,156.33397137442194,bottom,pushups,good
63,80.97207267629518,63.077821778312064,9.82272004622918,23.37832080522029,172.9155080600315,157.17391276763468,bottom,pushups,good
64,80.5460542481828,62.49824145995762,10.302497415616438,23.582522817791943,172.89611509089033,157.2451150961476,bottom,pushups,good
65,79.97873209263668,63.0615198079567,10.823740455240102,23.297943406961288,172.84505217136058,157.36874696145676,bottom,pushups,good
66,79.21953227242496,62.38859991793057,11.412985060687914,24.40102513462849,172.87323295297423,157.45037292073366,bottom,pushups,good
67,79.03026619209845,61.61383435350697,11.805642432090025,25.39868134559977,172.5384110455356,157.45816461022594,bottom,pushups,good
68,78.85245604875921,61.3144850040046,12.318348221386492,26.196167575103534,172.6063466762606,156.9231431509736,bottom,pushups,good
69,78.11637180112437,62.13197618098992,13.39701494812211,25.933492605821694,172.53207277279606,156.74695147560666,bottom,pushups,good
70,76.66113972460889,61.94046587126665,14.642896552458671,24.97869702752908,172.6606158216186,157.14183991318018,bottom,pushups,good
71,76.72581261624151,62.018008671099885,14.5578956801677,25.18400501636371,172.98817117168517,156.71980670121314,bottom,pushups,good
72,76.7648907747866,61.16630680683743,14.600525506981676,25.27503794766597,173.10955491040093,156.66451395980263,bottom,pushups,good
73,76.88485643098649,60.802018066583535,14.599827311301686,25.196262037162988,173.0940838160128,156.7286639737246,bottom,pushups,good
74,76.53262089376474,61.09584157378663,15.00255429487746,25.421575647691565,173.13079024451662,157.07828775431557,bottom,pushups,good
75,76.3871256005627,61.98978287887547,14.992974548215225,24.679465649284747,173.84695825350593,156.73013698543187,bottom,pushups,good
76,76.22343767044781,64.65886078714328,14.722790404101785,22.40115526116612,174.70759003574565,156.26608559995304,bottom,pushups,good
77,75.77849871831582,70.3184508139006,14.690746156701744,17.52414554908097,174.79824552577944,156.2232248921312,bottom,pushups,good
78,76.29298512332278,75.88408591142871,14.08028332992964,12.427673112185998,174.07667578816853,157.93636267897153,bottom,pushups,good
79,78.2074912134202,81.7611235302191,12.683297535801051,7.5724054572693555,173.70374060812088,158.85767594238155,bottom,pushups,good
80,80.80486846324554,85.584325353783,10.777386560344643,4.115996836331326,173.03893985383587,160.26093660734935,bottom,pushups,good
81,83.68154246219865,85.92622784930377,8.5703509425324,3.3593314907259493,174.36660513328763,159.38876118461917,bottom,pushups,good
82,86.01654582510564,90.2944489852262,5.668150894639307,0.0976671485032538,178.01238416450622,156.87582459917067,bottom,pushups,good
83,88.16670102087622,92.08902313472944,2.9220617726597475,2.328215565949917,177.3643122670093,160.9294657857101,bottom,pushups,good
84,90.22499123263653,93.610204891509,0.0245448377576846,4.410693546702542,178.3630446653904,162.17200877279706,up,pushups,good
85,93.62837338452012,97.31566466698526,2.660751916442452,6.309925020094723,178.94828123151183,162.25007443450824,up,pushups,good
86,98.76764910667808,100.15605162716172,7.000028175396564,8.477422985478777,178.0486760571228,159.21890699485468,up,pushups,good
87,103.31584822394706,106.47818247932216,9.56956146886,11.32335501721189,177.85581550808027,158.43384863831977,up,pushups,good
88,107.6723297152603,110.15569046672788,12.43831890602355,14.277234338741946,176.8713831932626,156.99144297402432,up,pushups,good
89,109.86164573099936,111.57892163412043,11.986120329003947,15.533261470924234,179.54571631318413,159.6764671587042,up,pushups,good
90,113.61854905454472,115.1194716876164,14.074049073174848,17.879666884003182,179.52287776719513,161.77962913620715,up,pushups,good
91,115.67860410968416,116.7840882752064,16.199546794401513,19.35980299591707,177.82291890981818,160.11022003878784,up,pushups,good
92,117.76967645177804,122.46095027645336,17.820413323615462,23.986647222766152,178.0043973159667,161.80575366404838,up,pushups,good
93,120.43564377239214,125.27310717854702,19.91626215276833,25.813913374897595,178.4325045082142,163.19013259906416,up,pushups,good
94,122.71564673548804,129.34498213342548,22.868052027456766,29.357758027321637,176.0352125532136,161.70610561786322,up,pushups,good
95,126.93999359306758,133.50355450985458,25.702419477043037,31.92485327820585,176.26654635198412,160.28086427266942,up,pushups,good
96,129.68838901561244,137.92323557300935,28.324361929456074,34.79258304780882,175.65704796591558,160.86873136793614,up,pushups,good
97,131.6094577962635,142.83779049564623,31.104347062478936,38.41237995533319,173.8297158031533,161.31820791715953,up,pushups,good
98,135.45465015088504,146.47452303976382,33.7819880176344,41.27237949855755,173.37032557412437,160.46229825517247,up,pushups,good
99,137.091916552728,150.03007700975382,35.122440574950176,44.66917336174722,171.5845195163579,159.38887736132963,up,pushups,good
100,138.99540036566236,152.25296883490302,37.54447812723504,46.28290269588473,167.69305198609666,157.29848503855752,up,pushups,good
101,140.3805717629898,156.54556772063586,40.079078823835495,48.9694946962117,164.23618370302304,155.5919340671706,up,pushups,good
102,142.12227384663012,158.59856265206795,41.24232127331753,50.94808338738508,162.83123740904443,155.13579036305177,up,pushups,good
103,144.19700539776932,159.81325356252538,41.89589645062442,51.1149196023465,163.13981663482238,154.7522370957502,up,pushups,good
104,147.21003141444936,162.02513099467208,43.57901737778848,51.26317647474952,162.16423744769588,154.46257899747164,up,pushups,good
105,150.2659696221191,163.66562154111384,44.37170300967928,51.287570036304814,162.82902837122586,154.7139632495331,up,pushups,good
106,152.7995976986772,165.14597633777717,44.6078777982447,51.69580195021764,163.48527042674382,154.8957800252494,up,pushups,good
107,154.89143439679822,166.07564003813204,44.222204087759536,52.92609282163145,164.47986216737675,155.06095310760034,up,pushups,good
108,156.30725623463047,167.56091691895787,45.048099383541846,54.22034498488842,163.45429485407385,154.20197940317792,up,pushups,good
109,159.3416856281869,170.55644752493606,46.1934352179435,56.5278051031626,161.66268797302095,152.1984464118764,up,pushups,good
110,161.36543920627523,172.19562556816635,46.80137028826871,57.43775407063399,162.9134011611975,154.53742934905384,start,pushups,good
111,163.14055923620677,173.1196544922132,47.07126787866554,57.06709277446587,164.69891992842952,156.78049127362135,start,pushups,good
112,164.5123739824366,174.05216040982273,48.00051420799099,56.929236650161,164.36629408649034,157.22259410812333,start,pushups,good
113,165.47994501935534,174.4959861457814,49.17626235934594,57.7201761374458,163.51490240007408,157.82803376721913,start,pushups,good
114,166.8109071199144,175.3971788162138,49.81601337276529,58.34429532883493,163.14738492972185,158.2892655956216,start,pushups,good
115,167.8530944563675,175.75813284145016,49.68000906279522,58.5530634019762,162.0291890829016,157.04008695425725,start,pushups,good
116,169.07486539447163,176.02686154463527,50.30069938650756,58.93458509605331,161.49279808843875,157.1753805608111,start,pushups,good
117,170.17106848859186,176.5682972233782,50.634347939529846,59.30788627879323,161.58792523817922,157.62378661680268,start,pushups,good
118,170.76842074924707,177.33399852120615,51.74208050889641,60.200887647583976,160.37843452845067,158.0191257378337,start,pushups,good
119,170.89095751244955,177.79312601192598,53.04080266485745,60.755490347187255,158.6340521482171,158.24316491782386,start,pushups,good
120,170.9302409009833,177.78335644870393,53.26023406446243,60.97004876092709,158.56863250694963,159.82698101942594,start,pushups,good
121,170.77015711174357,178.1915660149786,53.233764834608856,61.529099315562526,158.92445000702443,161.30505505305356,start,pushups,good
122,170.71505146108962,178.16299941452485,53.311892729959794,61.42791546076161,159.18560342011617,162.22561174574574,start,pushups,good
123,171.13236761007042,177.9816813459328,52.99831256579484,61.37005842296857,159.7083230891755,162.90681145843203,start,pushups,good
124,171.19228198251503,177.81702003422964,52.90290984346322,61.32265887152685,159.8655070803768,163.52180259930887,start,pushups,good
125,171.13940142624682,177.66073642160836,52.90859693877353,61.15227659438632,159.77326903409252,163.78306285257952,start,pushups,good
126,171.03167699949233,177.53255311447123,52.923373780953305,61.03620608082706,159.7451881052381,164.17193174612822,start,pushups,good
127,170.99666000629256,177.40324555766009,52.903921433522086,60.88655936632596,159.7448458366705,164.3414759330487,start,pushups,good
128,170.97033845731093,177.27364586961917,52.86093559821379,60.742385035826686,159.81469347389805,164.54865697821302,start,pushups,good
129,170.95404366722286,177.16541075146426,52.78157667214245,60.55481574545219,159.88749727776008,164.72420671571416,start,pushups,good
130,170.9442886928121,177.0624733447078,52.69451656347874,60.37017234914232,159.96544543607797,164.91031561230653,start,pushups,good
131,170.93791545359022,176.97811601380894,52.643378495729536,60.22519134708832,159.99998473721078,165.04678795086633,start,pushups,good
132,170.95118569407092,176.90987675898938,52.577156243095935,60.06213687118477,160.0445632168613,165.15617584626986,start,pushups,good
133,170.97840877822185,176.82320523015713,52.48006554984941,59.904984396888736,160.15330549513655,165.1876642086193,start,pushups,good
134,171.0162269407786,176.7295787020349,52.37299817823203,59.72783800241291,160.20564065078062,165.15980262921906,start,pushups,good
135,171.05785047698436,176.61919159888637,52.25597930190087,59.532201819367465,160.252299817694,165.10401195650024,start,pushups,good
136,171.0853683705495,176.5334845571117,52.13202258751805,59.3190764845292,160.28364158554498,165.0024627807472,start,pushups,good
137,171.09582653654093,176.4714743401675,52.036083548434455,59.16827090493861,160.28782404543745,164.9116051035396,start,pushups,good
138,171.08286486746582,176.43003947476475,51.95968143917686,59.054625352409886,160.31676638684473,164.87975088123724,start,pushups,good
139,171.05876565610953,176.40474866291217,51.88474438147232,58.966148760164735,160.3576438398079,164.86683086247788,start,pushups,good
140,171.04126863325237,176.37937543055915,51.817509855656766,58.87619489621204,160.3736219155107,164.81410052308306,start,pushups,good
141,171.01622404404867,176.35245352740262,51.77162405238686,58.80424417176497,160.3686788236188,164.77642269187027,start,pushups,good
142,170.99582298614757,176.33777330058894,51.73782431180754,58.764629494947656,160.37932816002257,164.76223233543382,start,pushups,good
143,170.98300647551892,176.32725421708807,51.70898384354835,58.72474508198833,160.3953965517909,164.76730988329118,start,pushups,good
144,170.98589572471226,176.30648139807812,51.67989206531194,58.68443842559628,160.41193130402974,164.75870525997132,start,pushups,good
145,170.98687998907647,176.29201258262577,51.67426955647282,58.64252064554089,160.38738334658146,164.72344029709308,start,pushups,good
146,170.9829457592256,176.2872442114487,51.65972033988724,58.62358191624135,160.38356898280873,164.70762968458766,start,pushups,good
147,170.982587257635,176.27831422072163,51.64773492849468,58.605068642014906,160.37697887599478,164.69238851259323,start,pushups,good
148,170.97948863350356,176.2666854064538,51.643142961049975,58.58475429464438,160.36885059968736,164.68500267947223,start,pushups,good
149,170.96476914893833,176.26259536900088,51.63775039407008,58.57201812563018,160.3524507343105,164.66867736282387,start,pushups,good
150,170.9585877500716,176.25094518921446,51.6312926148712,58.56197751307323,160.34467579484397,164.656321080331,start,pushups,good
151,170.9501285287045,176.2468583484461,51.63076191670505,58.53922656400713,160.33035578275926,164.64243438058332,start,pushups,good
152,170.94532046066587,176.24393175924473,51.63150641788691,58.52470847134188,160.3240191287734,164.62228654225223,start,pushups,good
153,170.9560296827986,176.22594427272102,51.6676890644126,58.51563871282551,160.30873403012075,164.60550648832086,start,pushups,good
154,170.9589458235276,176.21064975310907,51.66780601284976,58.517388258561134,160.33628648027062,164.66439993759852,start,pushups,good
155,170.94846292559455,176.15643026131457,51.67932588790242,58.488435645409005,160.30134568791195,164.6672529569318,start,pushups,good
156,170.96451871870815,176.13141367537392,51.7637317304696,58.526433853213234,160.2192750986583,164.61487817551065,start,pushups,good
1,174.74646519329465,176.09617896745527,74.37811844054178,62.38483403954416,166.04249833316845,179.21077248049184,start,pushups,good
2,175.38042982478478,172.6878622001059,76.2253420127368,60.54675953848341,166.32670742836964,178.5100257437645,start,pushups,good
3,176.2065203918677,175.3519839590634,75.57041701739122,61.98208774467041,166.70114231951734,178.00263660637037,start,pushups,good
4,175.94021237301817,174.61244384876906,74.83020792802321,61.72938564541788,167.9377728916301,177.18711184447375,start,pushups,good
5,175.90943830108867,169.11673011469847,75.02741373907668,60.66735434598836,168.12634062893858,176.99593523758682,start,pushups,good
6,175.5250921056867,173.33608275528368,75.11828342580122,60.83163024481693,168.22048915544826,176.48380034846883,start,pushups,good
7,173.7746069462057,168.46463395992342,73.7453535835324,58.04690678171836,168.56459624547463,177.18434015954043,start,pushups,good
8,171.2397568956299,157.84831729133316,72.2517373914469,54.760286972884266,168.94619177543854,178.03188689420207,start,pushups,good
9,169.75852289430506,149.00106781501017,72.12838912677557,51.123620588976166,169.29431313610712,177.5894433557961,start,pushups,good
10,168.31082333519356,141.9328591595953,70.81116625518028,45.41213814975276,171.63499678142335,176.5263297822008,start,pushups,good
11,161.72042544141428,157.68729462489443,69.00524543523984,57.45166883471567,170.4043843739269,179.1388088148055,start,pushups,good
12,154.60111181580177,154.74803937902277,67.70794356537789,55.57702627240447,168.9871104487625,178.99842471567396,down,pushups,good
13,148.94593695746903,150.10708044125604,65.12785408406928,51.57015521206512,170.6466923297729,178.38348391378355,down,pushups,good
14,144.39038682665466,131.6539962115908,64.83853013911556,36.63982514750885,169.14729268199798,176.2851248762399,down,pushups,good
15,136.66410130641958,107.10602597621929,60.94224352077083,21.29974387769999,169.26239197306458,173.5897526659085,down,pushups,good
16,132.80454864027354,97.50263480046895,56.96238091065666,9.32682994330728,173.57948116462322,176.04338111456693,down,pushups,good
17,128.78816539845695,79.67451786100759,51.534064190571016,2.013582359952156,177.36870182581012,178.7656771153644,down,pushups,good
18,121.79253279875184,58.19651066140148,44.998046192361066,23.772854997458776,179.35790741461682,179.3264288316583,down,pushups,good
19,111.18523343686805,38.34046969064478,35.076329732312125,37.11493804921398,178.59149645749252,179.44265231134315,down,pushups,good
20,108.54957722858488,39.71852147311876,31.02037877406035,41.51483169392717,177.1810258095616,177.53644170684146,down,pushups,good
21,107.7523614004861,37.949925186389805,28.75364341717915,44.07674810377927,176.84798128654322,177.49568122406356,down,pushups,good
22,104.71389272497188,37.90295864110689,24.110582575313902,46.29325240811762,177.38921297863328,178.55325913320706,down,pushups,good
23,103.82607050787104,34.68374992060105,23.11592556233372,47.55719546880432,177.6097263284548,178.27667538818517,down,pushups,good
24,104.0673707073404,34.04268158424657,23.108507425425422,48.25785247390871,177.38631386698003,178.34858353860758,up,pushups,good
25,104.73784432407952,35.191551769193815,23.16783345024604,47.60115914074848,176.57632820077774,179.31794355068857,up,pushups,good
26,105.59240271266592,35.36973697654555,23.74353284975226,46.6480374167113,176.64240157425033,179.69833177291116,up,pushups,good
27,106.9811832246656,37.83955590225842,25.26959137483289,45.183813849220535,177.1172835359299,179.57313277579993,up,pushups,good
28,109.947459499849,44.56892541619281,27.587667392909665,44.33328018706508,177.00616133865643,178.9625809880004,up,pushups,good
29,121.4980775314902,60.72411634521092,39.16330481263187,34.65916520172094,179.5828616011692,176.13203133503012,up,pushups,good
30,130.7397743525832,74.12644904797143,47.66850175515266,19.776331031703183,179.08502635073955,175.10486204604024,up,pushups,good
31,137.01988281508153,88.79451781175622,55.25721813986199,1.255445721131012,173.21776640905344,172.9226318843998,up,pushups,good
32,140.19625605709558,106.39006775409466,58.3014467598879,20.18411820753601,170.84469398683885,171.66596289143783,up,pushups,good
33,142.73243487688885,115.48987565436292,59.11509320863958,26.8934615584112,170.94507416715615,170.60612365955154,up,pushups,good
34,148.18649071419966,148.72666283540005,60.67646133815635,52.13009518995459,172.47869580307454,171.94672905916113,up,pushups,good
35,151.67889283364488,156.11416014832997,61.20178138506446,54.24533291098838,172.53756993072454,172.07739605812452,up,pushups,good
36,156.15083273829865,159.72724845783864,63.49407578208746,54.82742591120755,171.69897690895797,172.38308148648625,up,pushups,good
37,159.51192544260618,156.85133930375247,64.3870297950397,53.19634014054602,172.0290709684853,173.26834326220305,up,pushups,good
38,163.86628116940375,155.83946442343532,64.72566694834563,52.86153858975203,171.6222717122874,172.5836247583337,start,pushups,good
39,166.04052602614732,153.10743194791598,66.27463135662052,50.39583416227123,171.69036983370103,174.85945328337394,start,pushups,good
40,167.62691728245113,152.35900388316392,67.90086781743163,49.865703082906776,170.60595221730816,176.087104141089,start,pushups,good
41,169.0609757823189,153.73419251931776,68.64998904245324,50.13036057083352,170.42616220269622,176.8727639098068,start,pushups,good
42,171.1526998619094,156.8396866438208,69.865915968506,52.7008856494939,168.93385922170677,176.6087225958466,start,pushups,good
43,172.7497496815997,157.18165200680355,70.2449906526962,52.02435562987022,170.23851565929476,178.737863526088,start,pushups,good
44,173.9780589455285,157.2981481446118,70.20830903552088,52.11047709647556,170.8887233868135,178.96422285990354,start,pushups,good
45,175.01512562872998,157.48805809283385,70.70230972295148,53.04093101450932,170.31835928852524,178.41251460827942,start,pushups,good
46,175.541211749862,158.11174994043705,71.66009561426513,53.191616512170654,169.0387228905142,177.26465489588708,start,pushups,good
47,175.50096744472617,157.8111933487924,71.97448644032421,53.51519495226068,168.30617379367573,176.40279082446347,start,pushups,good
48,175.39000384464654,158.44390509409706,71.9541970758526,52.36385725151306,168.0915892685574,175.70465183598034,start,pushups,good
49,175.25069142673453,159.14724947358937,71.53833376091883,52.40779637127456,168.41894135556163,175.6072284612546,start,pushups,good
50,175.1394089697792,159.26110789062216,71.15054476303051,51.513644983046845,168.83109010226914,175.65440674369836,start,pushups,good
51,175.09673526789504,158.36210451142787,71.25642669825845,49.87154602831002,168.8148407587824,175.74404035354084,start,pushups,good
